serie,roll,tid,kategori,innehall,varde
krita_antal,bredd,2020-12,1.7 Bygg,Antal företag,27282
krita_antal,bredd,2021-01,1.7 Bygg,Antal företag,27558
krita_antal,bredd,2021-02,1.7 Bygg,Antal företag,27699
krita_antal,bredd,2021-03,1.7 Bygg,Antal företag,27585
krita_antal,bredd,2021-04,1.7 Bygg,Antal företag,27653
krita_antal,bredd,2021-05,1.7 Bygg,Antal företag,27777
krita_antal,bredd,2021-06,1.7 Bygg,Antal företag,27949
krita_antal,bredd,2021-07,1.7 Bygg,Antal företag,27728
krita_antal,bredd,2021-08,1.7 Bygg,Antal företag,27887
krita_antal,bredd,2021-09,1.7 Bygg,Antal företag,28204
krita_antal,bredd,2021-10,1.7 Bygg,Antal företag,28096
krita_antal,bredd,2021-11,1.7 Bygg,Antal företag,28063
krita_antal,bredd,2021-12,1.7 Bygg,Antal företag,28542
krita_antal,bredd,2022-01,1.7 Bygg,Antal företag,28582
krita_antal,bredd,2022-02,1.7 Bygg,Antal företag,28858
krita_antal,bredd,2022-03,1.7 Bygg,Antal företag,28751
krita_antal,bredd,2022-04,1.7 Bygg,Antal företag,28830
krita_antal,bredd,2022-05,1.7 Bygg,Antal företag,28894
krita_antal,bredd,2022-06,1.7 Bygg,Antal företag,28784
krita_antal,bredd,2022-07,1.7 Bygg,Antal företag,28636
krita_antal,bredd,2022-08,1.7 Bygg,Antal företag,28663
krita_antal,bredd,2022-09,1.7 Bygg,Antal företag,28996
krita_antal,bredd,2022-10,1.7 Bygg,Antal företag,28853
krita_antal,bredd,2022-11,1.7 Bygg,Antal företag,28896
krita_antal,bredd,2022-12,1.7 Bygg,Antal företag,28684
krita_antal,bredd,2023-01,1.7 Bygg,Antal företag,28580
krita_antal,bredd,2023-02,1.7 Bygg,Antal företag,28810
krita_antal,bredd,2023-03,1.7 Bygg,Antal företag,28722
krita_antal,bredd,2023-04,1.7 Bygg,Antal företag,28531
krita_antal,bredd,2023-05,1.7 Bygg,Antal företag,28426
krita_antal,bredd,2023-06,1.7 Bygg,Antal företag,28303
krita_antal,bredd,2023-07,1.7 Bygg,Antal företag,27977
krita_antal,bredd,2023-08,1.7 Bygg,Antal företag,28179
krita_antal,bredd,2023-09,1.7 Bygg,Antal företag,28783
krita_antal,bredd,2023-10,1.7 Bygg,Antal företag,28537
krita_antal,bredd,2023-11,1.7 Bygg,Antal företag,28448
krita_antal,bredd,2023-12,1.7 Bygg,Antal företag,28453
krita_antal,bredd,2024-01,1.7 Bygg,Antal företag,28459
krita_antal,bredd,2024-02,1.7 Bygg,Antal företag,28240
krita_antal,bredd,2024-03,1.7 Bygg,Antal företag,28203
krita_antal,bredd,2024-04,1.7 Bygg,Antal företag,28055
