serie,roll,tid,kategori,innehall,varde
krita_volym,kredit,2019-09,1.7 Bygg,"Utestående lånebelopp, mnkr",59880
krita_volym,kredit,2019-10,1.7 Bygg,"Utestående lånebelopp, mnkr",59880
krita_volym,kredit,2019-11,1.7 Bygg,"Utestående lånebelopp, mnkr",61283
krita_volym,kredit,2019-12,1.7 Bygg,"Utestående lånebelopp, mnkr",56077
krita_volym,kredit,2020-01,1.7 Bygg,"Utestående lånebelopp, mnkr",56678
krita_volym,kredit,2020-02,1.7 Bygg,"Utestående lånebelopp, mnkr",58274
krita_volym,kredit,2020-03,1.7 Bygg,"Utestående lånebelopp, mnkr",59173
krita_volym,kredit,2020-04,1.7 Bygg,"Utestående lånebelopp, mnkr",63102
krita_volym,kredit,2020-05,1.7 Bygg,"Utestående lånebelopp, mnkr",62727
krita_volym,kredit,2020-06,1.7 Bygg,"Utestående lånebelopp, mnkr",63277
krita_volym,kredit,2020-07,1.7 Bygg,"Utestående lånebelopp, mnkr",62479
krita_volym,kredit,2020-08,1.7 Bygg,"Utestående lånebelopp, mnkr",62030
krita_volym,kredit,2020-09,1.7 Bygg,"Utestående lånebelopp, mnkr",63035
krita_volym,kredit,2020-10,1.7 Bygg,"Utestående lånebelopp, mnkr",61950
krita_volym,kredit,2020-11,1.7 Bygg,"Utestående lånebelopp, mnkr",62396
krita_volym,kredit,2020-12,1.7 Bygg,"Utestående lånebelopp, mnkr",61079
krita_volym,kredit,2021-01,1.7 Bygg,"Utestående lånebelopp, mnkr",60768
krita_volym,kredit,2021-02,1.7 Bygg,"Utestående lånebelopp, mnkr",60549
krita_volym,kredit,2021-03,1.7 Bygg,"Utestående lånebelopp, mnkr",62219
krita_volym,kredit,2021-04,1.7 Bygg,"Utestående lånebelopp, mnkr",62321
krita_volym,kredit,2021-05,1.7 Bygg,"Utestående lånebelopp, mnkr",62877
krita_volym,kredit,2021-06,1.7 Bygg,"Utestående lånebelopp, mnkr",63112
krita_volym,kredit,2021-07,1.7 Bygg,"Utestående lånebelopp, mnkr",64566
krita_volym,kredit,2021-08,1.7 Bygg,"Utestående lånebelopp, mnkr",63269
krita_volym,kredit,2021-09,1.7 Bygg,"Utestående lånebelopp, mnkr",63989
krita_volym,kredit,2021-10,1.7 Bygg,"Utestående lånebelopp, mnkr",62571
krita_volym,kredit,2021-11,1.7 Bygg,"Utestående lånebelopp, mnkr",63937
krita_volym,kredit,2021-12,1.7 Bygg,"Utestående lånebelopp, mnkr",64850
krita_volym,kredit,2022-01,1.7 Bygg,"Utestående lånebelopp, mnkr",64867
krita_volym,kredit,2022-02,1.7 Bygg,"Utestående lånebelopp, mnkr",65605
krita_volym,kredit,2022-03,1.7 Bygg,"Utestående lånebelopp, mnkr",66972
krita_volym,kredit,2022-04,1.7 Bygg,"Utestående lånebelopp, mnkr",68242
krita_volym,kredit,2022-05,1.7 Bygg,"Utestående lånebelopp, mnkr",72129
krita_volym,kredit,2022-06,1.7 Bygg,"Utestående lånebelopp, mnkr",74627
krita_volym,kredit,2022-07,1.7 Bygg,"Utestående lånebelopp, mnkr",74574
krita_volym,kredit,2022-08,1.7 Bygg,"Utestående lånebelopp, mnkr",75729
krita_volym,kredit,2022-09,1.7 Bygg,"Utestående lånebelopp, mnkr",75510
krita_volym,kredit,2022-10,1.7 Bygg,"Utestående lånebelopp, mnkr",78053
krita_volym,kredit,2022-11,1.7 Bygg,"Utestående lånebelopp, mnkr",78010
krita_volym,kredit,2022-12,1.7 Bygg,"Utestående lånebelopp, mnkr",75388
krita_volym,kredit,2023-01,1.7 Bygg,"Utestående lånebelopp, mnkr",75718
krita_volym,kredit,2023-02,1.7 Bygg,"Utestående lånebelopp, mnkr",76840
krita_volym,kredit,2023-03,1.7 Bygg,"Utestående lånebelopp, mnkr",78643
krita_volym,kredit,2023-04,1.7 Bygg,"Utestående lånebelopp, mnkr",80248
krita_volym,kredit,2023-05,1.7 Bygg,"Utestående lånebelopp, mnkr",85130
krita_volym,kredit,2023-06,1.7 Bygg,"Utestående lånebelopp, mnkr",86673
krita_volym,kredit,2023-07,1.7 Bygg,"Utestående lånebelopp, mnkr",88554
krita_volym,kredit,2023-08,1.7 Bygg,"Utestående lånebelopp, mnkr",89256
krita_volym,kredit,2023-09,1.7 Bygg,"Utestående lånebelopp, mnkr",87945
krita_volym,kredit,2023-10,1.7 Bygg,"Utestående lånebelopp, mnkr",88081
krita_volym,kredit,2023-11,1.7 Bygg,"Utestående lånebelopp, mnkr",85579
krita_volym,kredit,2023-12,1.7 Bygg,"Utestående lånebelopp, mnkr",83436
krita_volym,kredit,2024-01,1.7 Bygg,"Utestående lånebelopp, mnkr",83870
krita_volym,kredit,2024-02,1.7 Bygg,"Utestående lånebelopp, mnkr",81579
krita_volym,kredit,2024-03,1.7 Bygg,"Utestående lånebelopp, mnkr",82462
krita_volym,kredit,2024-04,1.7 Bygg,"Utestående lånebelopp, mnkr",84651
krita_volym,kredit,2024-05,1.7 Bygg,"Utestående lånebelopp, mnkr",87761
krita_volym,kredit,2024-06,1.7 Bygg,"Utestående lånebelopp, mnkr",88321
krita_volym,kredit,2024-07,1.7 Bygg,"Utestående lånebelopp, mnkr",88369
krita_volym,kredit,2024-08,1.7 Bygg,"Utestående lånebelopp, mnkr",87077
krita_volym,kredit,2024-09,1.7 Bygg,"Utestående lånebelopp, mnkr",86060
krita_volym,kredit,2024-10,1.7 Bygg,"Utestående lånebelopp, mnkr",85377
krita_volym,kredit,2024-11,1.7 Bygg,"Utestående lånebelopp, mnkr",83895
krita_volym,kredit,2024-12,1.7 Bygg,"Utestående lånebelopp, mnkr",85140
krita_volym,kredit,2025-01,1.7 Bygg,"Utestående lånebelopp, mnkr",87575
krita_volym,kredit,2025-02,1.7 Bygg,"Utestående lånebelopp, mnkr",91541
krita_volym,kredit,2025-03,1.7 Bygg,"Utestående lånebelopp, mnkr",92563
krita_volym,kredit,2025-04,1.7 Bygg,"Utestående lånebelopp, mnkr",95923
krita_volym,kredit,2025-05,1.7 Bygg,"Utestående lånebelopp, mnkr",96617
krita_volym,kredit,2025-06,1.7 Bygg,"Utestående lånebelopp, mnkr",90662
krita_volym,kredit,2025-07,1.7 Bygg,"Utestående lånebelopp, mnkr",93162
krita_volym,kredit,2025-08,1.7 Bygg,"Utestående lånebelopp, mnkr",95149
krita_volym,kredit,2025-09,1.7 Bygg,"Utestående lånebelopp, mnkr",96074
krita_volym,kredit,2025-10,1.7 Bygg,"Utestående lånebelopp, mnkr",96192
krita_volym,kredit,2025-11,1.7 Bygg,"Utestående lånebelopp, mnkr",94812
krita_volym,kredit,2025-12,1.7 Bygg,"Utestående lånebelopp, mnkr",94019
krita_volym,kredit,2026-01,1.7 Bygg,"Utestående lånebelopp, mnkr",94597
krita_volym,kredit,2026-02,1.7 Bygg,"Utestående lånebelopp, mnkr",95420
krita_volym,kredit,2026-03,1.7 Bygg,"Utestående lånebelopp, mnkr",101006
krita_volym,kredit,2026-04,1.7 Bygg,"Utestående lånebelopp, mnkr",101573
krita_volym,kredit,2026-05,1.7 Bygg,"Utestående lånebelopp, mnkr",102604
krita_volym,kredit,2026-06,1.7 Bygg,"Utestående lånebelopp, mnkr",103717
krita_volym,kredit,2026-07,1.7 Bygg,"Utestående lånebelopp, mnkr",100086
