"region","kön","näringsgren SNI 2007","födelseregion","sysselsatta efter arbetsställets belägenhet 2020","sysselsatta efter arbetsställets belägenhet 2021","sysselsatta efter arbetsställets belägenhet 2022","sysselsatta efter arbetsställets belägenhet 2023","sysselsatta efter arbetsställets belägenhet 2024","sysselsatta efter bostadens belägenhet 2020","sysselsatta efter bostadens belägenhet 2021","sysselsatta efter bostadens belägenhet 2022","sysselsatta efter bostadens belägenhet 2023","sysselsatta efter bostadens belägenhet 2024"
"18 Örebro län","män","L fastighetsbolag och fastighetsförvaltare","totalt",1615,1579,1573,1546,1572,1645,1626,1622,1592,1606
"18 Örebro län","män","L fastighetsbolag och fastighetsförvaltare","inrikes född",1414,1384,1377,1364,1381,1437,1424,1413,1403,1410
"18 Örebro län","män","L fastighetsbolag och fastighetsförvaltare","utrikes född",201,195,196,181,193,207,203,209,190,195
"18 Örebro län","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",7161,7365,7819,7920,7921,7241,7455,7911,7975,7975
"18 Örebro län","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",5859,5890,6149,6205,6205,5908,5947,6210,6240,6233
"18 Örebro län","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",1303,1475,1671,1715,1716,1333,1508,1702,1735,1741
"18 Örebro län","män","O civila myndigheter och försvaret","totalt",5310,5529,5487,5514,5779,4420,4487,4419,4404,4559
"18 Örebro län","män","O civila myndigheter och försvaret","inrikes född",4815,4991,4953,4981,5226,3967,3991,3929,3915,4057
"18 Örebro län","män","O civila myndigheter och försvaret","utrikes född",495,538,534,534,551,454,496,490,488,502
"18 Örebro län","män","P utbildningsväsendet","totalt",4245,4234,4265,4266,4369,4237,4225,4258,4270,4351
"18 Örebro län","män","P utbildningsväsendet","inrikes född",3477,3447,3476,3486,3579,3463,3431,3459,3474,3551
"18 Örebro län","män","P utbildningsväsendet","utrikes född",768,787,789,780,791,772,794,799,796,799
"18 Örebro län","män","Q enheter för vård och omsorg, socialtjänst","totalt",5561,5628,5820,6143,6448,5553,5639,5805,6099,6431
"18 Örebro län","män","Q enheter för vård och omsorg, socialtjänst","inrikes född",3680,3680,3759,3896,4053,3718,3731,3785,3888,4059
"18 Örebro län","män","Q enheter för vård och omsorg, socialtjänst","utrikes född",1882,1949,2062,2248,2396,1834,1908,2020,2211,2372
"18 Örebro län","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",2520,2440,2628,2534,2528,2525,2426,2545,2553,2543
"18 Örebro län","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",1991,1929,2070,1985,2003,1987,1907,1997,2002,2008
"18 Örebro län","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",531,511,556,551,525,538,518,550,551,535
"18 Örebro län","män","US uppgift saknas","totalt",849,792,788,724,134,1050,942,978,947,355
"18 Örebro län","män","US uppgift saknas","inrikes född",693,644,643,604,93,856,761,793,778,271
"18 Örebro län","män","US uppgift saknas","utrikes född",157,149,146,120,42,194,182,186,169,83
"18 Örebro län","kvinnor","A-U+US Total","totalt",69407,70256,72256,73326,73659,69308,70123,72261,73267,73479
"18 Örebro län","kvinnor","A-U+US Total","inrikes född",58567,58875,59781,60049,60113,58470,58746,59788,59985,59903
"18 Örebro län","kvinnor","A-U+US Total","utrikes född",10840,11381,12475,13277,13545,10837,11377,12473,13279,13577
"18 Örebro län","kvinnor","A företag inom jordbruk, skogsbruk och fiske","totalt",715,715,720,700,698,713,711,708,690,687
"18 Örebro län","kvinnor","A företag inom jordbruk, skogsbruk och fiske","inrikes född",667,670,670,648,643,669,668,664,644,635
"18 Örebro län","kvinnor","A företag inom jordbruk, skogsbruk och fiske","utrikes född",48,45,50,51,56,45,43,44,46,52
"18 Örebro län","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",4659,4780,5033,5220,5402,4627,4729,4966,5136,5282
"18 Örebro län","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",4167,4267,4449,4587,4749,4125,4209,4386,4524,4657
"18 Örebro län","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",492,513,584,633,654,501,521,581,612,625
"18 Örebro län","kvinnor","D+E företag inom energi och miljö","totalt",302,316,323,339,332,293,315,322,338,340
"18 Örebro län","kvinnor","D+E företag inom energi och miljö","inrikes född",284,292,300,315,310,272,288,296,313,316
"18 Örebro län","kvinnor","D+E företag inom energi och miljö","utrikes född",18,23,23,24,22,21,25,25,25,24
"18 Örebro län","kvinnor","F byggindustri","totalt",974,1060,1081,1090,1088,967,1059,1074,1069,1052
"18 Örebro län","kvinnor","F byggindustri","inrikes född",864,915,935,939,940,855,911,929,920,909
"18 Örebro län","kvinnor","F byggindustri","utrikes född",111,145,146,152,149,112,147,146,147,144
"18 Örebro län","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",6701,6832,7180,7258,7140,6874,6992,7365,7429,7315
"18 Örebro län","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",6052,6158,6382,6383,6280,6204,6299,6543,6527,6433
"18 Örebro län","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",649,674,798,876,859,670,692,822,901,882
"18 Örebro län","kvinnor","H transport- och magasineringsföretag","totalt",1491,1538,1537,1516,1436,1529,1576,1603,1567,1504
"18 Örebro län","kvinnor","H transport- och magasineringsföretag","inrikes född",1319,1348,1340,1333,1259,1354,1382,1396,1375,1313
"18 Örebro län","kvinnor","H transport- och magasineringsföretag","utrikes född",171,190,197,184,177,174,194,206,193,190
"18 Örebro län","kvinnor","I hotell och restauranger","totalt",2071,2011,2368,2437,2402,2148,2094,2489,2547,2516
"18 Örebro län","kvinnor","I hotell och restauranger","inrikes född",1544,1472,1702,1730,1703,1612,1549,1812,1826,1784
"18 Örebro län","kvinnor","I hotell och restauranger","utrikes född",527,540,666,708,699,536,545,676,722,733
"18 Örebro län","kvinnor","J informations- och kommunikationsföretag","totalt",809,833,895,972,979,811,855,924,1011,1028
"18 Örebro län","kvinnor","J informations- och kommunikationsföretag","inrikes född",747,762,811,872,875,742,776,832,892,906
"18 Örebro län","kvinnor","J informations- och kommunikationsföretag","utrikes född",62,70,84,100,105,69,78,93,118,123
"18 Örebro län","kvinnor","K kreditinstitut och försäkringsbolag m.m.","totalt",566,586,584,596,642,620,613,618,643,683
"18 Örebro län","kvinnor","K kreditinstitut och försäkringsbolag m.m.","inrikes född",516,529,521,531,577,564,556,556,584,622
"18 Örebro län","kvinnor","K kreditinstitut och försäkringsbolag m.m.","utrikes född",50,56,65,65,63,55,56,61,59,60
"18 Örebro län","kvinnor","L fastighetsbolag och fastighetsförvaltare","totalt",1078,1050,1048,983,931,1071,1056,1055,998,955
"18 Örebro län","kvinnor","L fastighetsbolag och fastighetsförvaltare","inrikes född",954,934,933,864,817,946,938,937,878,836
"18 Örebro län","kvinnor","L fastighetsbolag och fastighetsförvaltare","utrikes född",124,116,115,119,114,125,118,118,119,118
"18 Örebro län","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",5667,5784,6078,6265,6392,5684,5832,6132,6327,6417
"18 Örebro län","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",4659,4677,4811,4909,4979,4658,4705,4866,4966,4988
"18 Örebro län","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",1008,1109,1266,1354,1413,1027,1126,1265,1361,1429
"18 Örebro län","kvinnor","O civila myndigheter och försvaret","totalt",6504,6759,6802,6746,7178,6270,6465,6531,6466,6832
"18 Örebro län","kvinnor","O civila myndigheter och försvaret","inrikes född",5842,6059,6085,6101,6480,5609,5771,5822,5814,6139
"18 Örebro län","kvinnor","O civila myndigheter och försvaret","utrikes född",663,699,716,646,698,660,694,710,652,693
"18 Örebro län","kvinnor","P utbildningsväsendet","totalt",11880,11971,12125,12225,12383,11734,11822,12015,12128,12223
"18 Örebro län","kvinnor","P utbildningsväsendet","inrikes född",10046,10021,10030,9998,10107,9927,9896,9929,9907,9971
"18 Örebro län","kvinnor","P utbildningsväsendet","utrikes född",1834,1950,2095,2228,2277,1808,1927,2086,2222,2253
"18 Örebro län","kvinnor","Q enheter för vård och omsorg, socialtjänst","totalt",21889,22013,22240,22928,23111,21730,21884,22099,22739,22966
"18 Örebro län","kvinnor","Q enheter för vård och omsorg, socialtjänst","inrikes född",17566,17530,17391,17577,17530,17490,17466,17309,17456,17422
"18 Örebro län","kvinnor","Q enheter för vård och omsorg, socialtjänst","utrikes född",4323,4481,4849,5351,5582,4240,4416,4790,5283,5546
"18 Örebro län","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",3259,3201,3389,3304,3362,3320,3265,3453,3389,3448
"18 Örebro län","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",2662,2588,2749,2709,2759,2709,2644,2802,2776,2831
"18 Örebro län","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",597,613,640,595,603,610,621,652,613,618
"18 Örebro län","kvinnor","US uppgift saknas","totalt",843,811,855,745,178,915,858,907,789,232
"18 Örebro län","kvinnor","US uppgift saknas","inrikes född",681,653,673,554,106,733,687,708,581,141
"18 Örebro län","kvinnor","US uppgift saknas","utrikes född",163,157,182,190,73,183,171,200,208,91
"18 Örebro län","totalt","A-U+US Total","totalt",144553,146342,150280,151947,152052,144289,145803,150024,151547,151224
"18 Örebro län","totalt","A-U+US Total","inrikes född",121243,121744,123487,123845,123649,120852,121132,123060,123239,122652
"18 Örebro län","totalt","A-U+US Total","utrikes född",23309,24598,26793,28101,28404,23437,24671,26964,28308,28572
"18 Örebro län","totalt","A företag inom jordbruk, skogsbruk och fiske","totalt",2920,2871,2794,2744,2697,2888,2833,2753,2710,2676
"18 Örebro län","totalt","A företag inom jordbruk, skogsbruk och fiske","inrikes född",2761,2711,2644,2587,2524,2739,2684,2612,2558,2506
"18 Örebro län","totalt","A företag inom jordbruk, skogsbruk och fiske","utrikes född",161,161,150,157,172,150,150,142,152,171
"18 Örebro län","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",19955,20249,20873,21182,21507,19701,19939,20563,20845,21035
"18 Örebro län","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",17540,17709,18056,18235,18535,17262,17395,17739,17893,18080
"18 Örebro län","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",2415,2540,2817,2947,2973,2439,2544,2825,2952,2956
"18 Örebro län","totalt","D+E företag inom energi och miljö","totalt",1254,1289,1305,1328,1321,1246,1281,1305,1318,1322
"18 Örebro län","totalt","D+E företag inom energi och miljö","inrikes född",1151,1179,1188,1210,1203,1140,1168,1187,1200,1200
"18 Örebro län","totalt","D+E företag inom energi och miljö","utrikes född",103,112,116,120,119,106,113,119,118,122
"18 Örebro län","totalt","F byggindustri","totalt",10580,10874,11078,11119,10836,10667,10936,11111,11086,10739
"18 Örebro län","totalt","F byggindustri","inrikes född",9610,9746,9820,9785,9557,9671,9793,9842,9745,9499
"18 Örebro län","totalt","F byggindustri","utrikes född",971,1128,1256,1336,1279,996,1142,1270,1340,1240
"18 Örebro län","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",16253,16558,17287,17528,17329,16668,16975,17718,17936,17706
"18 Örebro län","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",14129,14301,14722,14752,14550,14503,14694,15115,15099,14891
"18 Örebro län","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",2125,2256,2565,2777,2778,2163,2280,2603,2836,2816
"18 Örebro län","totalt","H transport- och magasineringsföretag","totalt",6843,6987,6974,6855,6769,6965,7115,7207,7016,6957
"18 Örebro län","totalt","H transport- och magasineringsföretag","inrikes född",5303,5300,5184,5078,4972,5392,5383,5336,5191,5118
"18 Örebro län","totalt","H transport- och magasineringsföretag","utrikes född",1541,1687,1790,1775,1797,1575,1733,1871,1825,1839
"18 Örebro län","totalt","I hotell och restauranger","totalt",3996,3892,4472,4569,4533,4147,4049,4702,4786,4736
"18 Örebro län","totalt","I hotell och restauranger","inrikes född",2391,2283,2622,2656,2673,2508,2422,2813,2820,2795
"18 Örebro län","totalt","I hotell och restauranger","utrikes född",1605,1609,1850,1913,1861,1639,1626,1889,1967,1940
"18 Örebro län","totalt","J informations- och kommunikationsföretag","totalt",3269,3322,3447,3631,3580,3377,3457,3678,3880,3824
"18 Örebro län","totalt","J informations- och kommunikationsföretag","inrikes född",3039,3076,3167,3316,3273,3112,3190,3360,3513,3457
"18 Örebro län","totalt","J informations- och kommunikationsföretag","utrikes född",231,246,280,315,308,265,266,317,366,367
"18 Örebro län","totalt","K kreditinstitut och försäkringsbolag m.m.","totalt",1100,1145,1135,1146,1193,1236,1242,1255,1299,1339
"18 Örebro län","totalt","K kreditinstitut och försäkringsbolag m.m.","inrikes född",985,1011,984,995,1050,1117,1105,1102,1141,1189
"18 Örebro län","totalt","K kreditinstitut och försäkringsbolag m.m.","utrikes född",115,135,151,151,142,119,136,153,159,150
"18 Örebro län","totalt","L fastighetsbolag och fastighetsförvaltare","totalt",2693,2628,2622,2530,2505,2716,2681,2675,2591,2561
"18 Örebro län","totalt","L fastighetsbolag och fastighetsförvaltare","inrikes född",2369,2318,2309,2228,2197,2384,2362,2349,2281,2247
"18 Örebro län","totalt","L fastighetsbolag och fastighetsförvaltare","utrikes född",324,310,312,301,306,332,319,325,310,313
"18 Örebro län","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",12828,13151,13896,14184,14312,12926,13286,14043,14301,14392
"18 Örebro län","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",10517,10566,10960,11116,11183,10566,10652,11076,11206,11221
"18 Örebro län","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",2310,2584,2935,3070,3129,2360,2635,2968,3096,3171
"18 Örebro län","totalt","O civila myndigheter och försvaret","totalt",11815,12287,12287,12261,12956,10690,10952,10950,10870,11390
"18 Örebro län","totalt","O civila myndigheter och försvaret","inrikes född",10656,11050,11038,11081,11706,9577,9761,9752,9730,10196
"18 Örebro län","totalt","O civila myndigheter och försvaret","utrikes född",1159,1237,1249,1179,1250,1114,1190,1199,1140,1194
"18 Örebro län","totalt","P utbildningsväsendet","totalt",16125,16204,16391,16491,16754,15971,16047,16273,16397,16575
"18 Örebro län","totalt","P utbildningsväsendet","inrikes född",13523,13468,13507,13484,13684,13390,13327,13388,13381,13523
"18 Örebro län","totalt","P utbildningsväsendet","utrikes född",2601,2737,2884,3008,3069,2580,2720,2886,3016,3052
"18 Örebro län","totalt","Q enheter för vård och omsorg, socialtjänst","totalt",27449,27640,28060,29071,29560,27282,27522,27904,28838,29395
"18 Örebro län","totalt","Q enheter för vård och omsorg, socialtjänst","inrikes född",21245,21210,21150,21473,21584,21209,21199,21093,21343,21478
"18 Örebro län","totalt","Q enheter för vård och omsorg, socialtjänst","utrikes född",6206,6430,6910,7599,7977,6074,6324,6810,7493,7917
"18 Örebro län","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",5779,5641,6017,5838,5889,5845,5691,5999,5943,5992
"18 Örebro län","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",4652,4518,4819,4693,4761,4697,4551,4798,4779,4838
"18 Örebro län","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",1126,1124,1198,1146,1129,1149,1139,1201,1163,1153
"18 Örebro län","totalt","US uppgift saknas","totalt",1692,1603,1643,1469,311,1966,1800,1886,1735,586
"18 Örebro län","totalt","US uppgift saknas","inrikes född",1373,1297,1315,1159,198,1589,1446,1499,1360,412
"18 Örebro län","totalt","US uppgift saknas","utrikes född",319,306,327,310,114,375,354,387,375,174
"1814 Lekeberg","män","A-U+US Total","totalt",1236,1246,1282,1275,1292,2201,2257,2342,2323,2299
"1814 Lekeberg","män","A-U+US Total","inrikes född",1114,1115,1132,1112,1136,2049,2088,2163,2141,2128
"1814 Lekeberg","män","A-U+US Total","utrikes född",122,131,150,164,155,152,169,180,182,171
"1814 Lekeberg","män","A företag inom jordbruk, skogsbruk och fiske","totalt",165,159,155,152,161,177,172,168,164,175
"1814 Lekeberg","män","A företag inom jordbruk, skogsbruk och fiske","inrikes född",165,159,155,152,162,177,170,168,164,174
"1814 Lekeberg","män","A företag inom jordbruk, skogsbruk och fiske","utrikes född",0,0,0,0,0,2,0,2,3,2
"1814 Lekeberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",122,118,124,127,117,389,391,406,395,397
"1814 Lekeberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",106,102,110,109,100,366,368,379,367,370
"1814 Lekeberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",17,14,16,18,18,24,22,27,29,28
"1814 Lekeberg","män","D+E företag inom energi och miljö","totalt",16,16,14,14,17,34,31,30,34,37
"1814 Lekeberg","män","D+E företag inom energi och miljö","inrikes född",16,16,14,13,17,34,31,30,34,37
"1814 Lekeberg","män","D+E företag inom energi och miljö","utrikes född",0,0,0,0,0,0,0,0,0,1
"1814 Lekeberg","män","F byggindustri","totalt",303,291,274,261,260,467,475,473,464,439
